timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
642807131,0,0,0,-17000,0,115.052,3.1415925,4294967.5,3750061.5,99.99,99.99,106,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
643009017,0,0,0,-17000,0,115.07001,3.1415925,4294967.5,3750061.5,99.99,99.99,106,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
643207060,0,0,0,-17000,0,115.087006,3.1415925,4294967.5,3750061.8,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
643409017,0,0,0,-17000,0,115.104004,3.1415925,4294967.5,3750061.8,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
643608154,0,0,0,-17000,0,115.12201,3.1415925,4294967.5,3750062.0,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
643808091,0,0,0,-17000,0,115.13901,3.1415925,4294967.5,3750062.0,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
644009089,0,0,0,-17000,0,115.156006,3.1415925,4294967.5,3750062.0,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
644209021,0,0,0,-17000,0,115.174,3.1415925,4294967.5,3750062.0,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
644409019,0,0,0,-17000,0,115.191,3.1415925,4294967.5,3750062.0,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
644609018,0,0,0,-17000,0,115.20901,3.1415925,4294967.5,3750062.0,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
644808214,0,0,0,-17000,0,115.226006,3.1415925,4294967.5,3750062.2,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
645010026,0,0,0,-17000,0,115.243004,3.1415925,4294967.5,3750062.2,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
645210021,0,0,0,-17000,0,115.26101,3.1415925,4294967.5,3750062.2,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
645410018,0,0,0,-17000,0,115.27801,3.1415925,4294967.5,3750062.2,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
645608152,0,0,0,-17000,0,115.295006,3.1415925,4294967.5,3750062.2,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
645809093,0,0,0,-17000,0,115.313,3.1415925,4294967.5,3750062.5,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
646009021,0,0,0,-17000,0,115.33,3.1415925,4294967.5,3750062.5,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
646210019,0,0,0,-17000,0,115.34701,3.1415925,4294967.5,3750062.5,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
646408020,0,0,0,-17000,0,115.365005,3.1415925,4294967.5,3750062.5,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
646609087,0,0,0,-17000,0,115.382,3.1415925,4294967.5,3750062.5,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
646808022,0,0,0,-17000,0,115.399,3.1415925,4294967.5,3750062.5,99.99,99.99,106,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
