timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
219803119,0,0,0,-17000,0,69.116005,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
220005016,0,0,0,-17000,0,69.145004,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
220205058,0,0,0,-17000,0,69.174,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
220405016,0,0,0,-17000,0,69.203,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
220605016,0,0,0,-17000,0,69.232,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
220805018,0,0,0,-17000,0,69.26,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
221005025,0,0,0,-17000,0,69.289,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
221205089,0,0,0,-17000,0,69.318,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
221404229,0,0,0,-17000,0,69.347,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
221604418,0,0,0,-17000,0,69.37601,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
221805018,0,0,0,-17000,0,69.40501,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
222004597,0,0,0,-17000,0,69.43301,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
222205201,0,0,0,-17000,0,69.462006,3.1415925,4294967.5,3750004.2,99.99,99.99,101,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
222405268,0,0,0,-17000,0,69.491005,3.1415925,4294967.5,3750004.2,99.99,99.99,101,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
222607158,0,0,0,-17000,0,69.520004,3.1415925,4294967.5,3750004.2,99.99,99.99,101,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
222806014,0,0,0,-17000,0,69.549,3.1415925,4294967.5,3750004.2,99.99,99.99,101,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
223005639,0,0,0,-17000,0,69.577,3.1415925,4294967.5,3750004.2,99.99,99.99,101,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
223205881,0,0,0,-17000,0,69.606,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
223405900,0,0,0,-17000,0,69.635,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
223605057,0,0,0,-17000,0,69.663,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
223804019,0,0,0,-17000,0,69.692,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
224003128,0,0,0,-17000,0,69.721,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
224204020,0,0,0,-17000,0,69.75,3.1415925,4294967.5,3750004.2,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
224404025,0,0,0,-17000,0,69.778,3.1415925,4294967.5,3750004.2,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
224604022,0,0,0,-17000,0,69.80701,3.1415925,4294967.5,3750004.5,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
224804188,0,0,0,-17000,0,69.836006,3.1415925,4294967.5,3750004.5,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
225004021,0,0,0,-17000,0,69.864006,3.1415925,4294967.5,3750004.5,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
225204091,0,0,0,-17000,0,69.893005,3.1415925,4294967.5,3750004.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
225404061,0,0,0,-17000,0,69.921005,3.1415925,4294967.5,3750004.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
225605057,0,0,0,-17000,0,69.950005,3.1415925,4294967.5,3750004.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
225805130,0,0,0,-17000,0,69.979004,3.1415925,4294967.5,3750004.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
226005057,0,0,0,-17000,0,70.007,3.1415925,4294967.5,3750004.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
226205093,0,0,0,-17000,0,70.036,3.1415925,4294967.5,3750004.5,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
226405021,0,0,0,-17000,0,70.064,3.1415925,4294967.5,3750004.5,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
226604268,0,0,0,-17000,0,70.093,3.1415925,4294967.5,3750004.5,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
226805089,0,0,0,-17000,0,70.121,3.1415925,4294967.5,3750004.5,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
227004223,0,0,0,-17000,0,70.15,3.1415925,4294967.5,3750004.5,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
227206017,0,0,0,-17000,0,70.178,3.1415925,4294967.5,3750004.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
227404299,0,0,0,-17000,0,70.207,3.1415925,4294967.5,3750004.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
227604018,0,0,0,-17000,0,70.235,3.1415925,4294967.5,3750004.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
