timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
237603484,-0.011122211,0.027220985,0.007415563,0.7042358,-0.0049652066,-0.0053250254,0.7099289,0.0,0.0,0.0,0.0,0
237635484,0.013453556,-0.025434477,-0.012003506,0.7042391,-0.00485384,-0.005341101,0.70992625,0.0,0.0,0.0,0.0,0
237667484,0.021020148,-0.02959601,-0.015831567,0.70428205,-0.0047898362,-0.0053633587,0.70988387,0.0,0.0,0.0,0.0,0
237700284,-0.014756752,0.030912582,0.017454881,0.7042516,-0.004865457,-0.0052977577,0.70991415,0.0,0.0,0.0,0.0,0
237728284,0.0099648,0.0036011299,-0.004976893,0.70428675,-0.0048142555,-0.0053154705,0.70987946,0.0,0.0,0.0,0.0,0
237760286,-0.02152508,0.03946465,0.017284214,0.7042734,-0.0049874815,-0.005241652,0.709892,0.0,0.0,0.0,0.0,0
237792313,-0.018085193,-0.0065519414,-0.0049635503,0.7042861,-0.005008614,-0.0052584233,0.70987916,0.0,0.0,0.0,0.0,0
237824284,0.021547604,-0.04199125,-0.0035333338,0.7043296,-0.0049119703,-0.005304247,0.7098363,0.0,0.0,0.0,0.0,0
237856284,0.029106889,-0.0029041823,-0.015933784,0.70428896,-0.0049537923,-0.0052848994,0.7098765,0.0,0.0,0.0,0.0,0
237888284,-0.012460741,0.03725682,0.007051403,0.70433885,-0.0050621,-0.005235225,0.7098266,0.0,0.0,0.0,0.0,0
237920284,-0.042651966,0.005573754,0.0057703727,0.70429397,-0.005099273,-0.0053490563,0.70987004,0.0,0.0,0.0,0.0,0
237952284,0.0076199076,-0.034410004,0.0044809943,0.7043606,-0.0049258946,-0.005416359,0.70980465,0.0,0.0,0.0,0.0,0
237980284,-0.05054738,-0.013010801,0.021588927,0.70429283,-0.004967795,-0.0054730405,0.7098711,0.0,0.0,0.0,0.0,0
238012284,0.03085927,-0.03561394,-0.010475736,0.7043877,-0.004818213,-0.0055463808,0.70977753,0.0,0.0,0.0,0.0,0
238044284,0.054601878,4.195713e-05,-0.014508433,0.70436037,-0.0047327224,-0.005538401,0.7098053,0.0,0.0,0.0,0.0,0
238076284,-0.0048729805,0.035284486,-0.013096648,0.70440555,-0.004736257,-0.005555931,0.70976025,0.0,0.0,0.0,0.0,0
238108284,-0.05526466,-0.004140715,0.035027657,0.70438087,-0.0047188406,-0.0056813736,0.70978385,0.0,0.0,0.0,0.0,0
238140284,-0.028956532,-0.026022611,-0.0018409953,0.70440733,-0.0046340665,-0.005732269,0.7097577,0.0,0.0,0.0,0.0,0
238172284,0.062429275,0.013601735,-0.0052628648,0.7044461,-0.004555132,-0.0056384304,0.70972055,0.0,0.0,0.0,0.0,0
238204284,0.060684834,0.016891213,-0.02785372,0.70443684,-0.004554884,-0.005589817,0.70973015,0.0,0.0,0.0,0.0,0
238232284,0.06826382,0.010693504,-0.02007855,0.70450133,-0.0045567616,-0.0055561922,0.7096663,0.0,0.0,0.0,0.0,0
238264284,0.048972875,-0.0025581173,-0.027720667,0.70447654,-0.0045026606,-0.005545776,0.70969135,0.0,0.0,0.0,0.0,0
238296284,-0.038718797,-0.011136697,0.011589609,0.70451605,-0.0045649824,-0.00562564,0.7096512,0.0,0.0,0.0,0.0,0
238328284,-0.055146955,0.019427614,0.041046474,0.7044631,-0.0046294443,-0.0056713694,0.7097029,0.0,0.0,0.0,0.0,0
238361085,0.06000619,0.0029633655,-0.023603093,0.70455503,-0.0045080855,-0.005519486,0.7096137,0.0,0.0,0.0,0.0,0
238393132,0.018356845,-0.038087394,-0.01976238,0.7045761,-0.004407684,-0.005598623,0.7095927,0.0,0.0,0.0,0.0,0
238421132,0.06135074,-0.02700431,-0.029748412,0.70462394,-0.004385604,-0.0055537615,0.7095457,0.0,0.0,0.0,0.0,0
238453132,-0.014166303,-0.03862402,0.0033668862,0.7045985,-0.004352385,-0.005653577,0.70957035,0.0,0.0,0.0,0.0,0
238485132,-0.03657501,0.033514533,0.017264869,0.70462364,-0.0044223815,-0.0056472947,0.709545,0.0,0.0,0.0,0.0,0
238517133,0.0004982194,0.039242454,-0.0067919185,0.7046404,-0.004390318,-0.0056130765,0.70952886,0.0,0.0,0.0,0.0,0
238549132,0.028681012,-0.017746398,-0.016704222,0.704651,-0.0042899894,-0.005636638,0.70951873,0.0,0.0,0.0,0.0,0
238581084,0.0016147178,-0.042066205,0.007359843,0.7046251,-0.0042072847,-0.0057506757,0.70954406,0.0,0.0,0.0,0.0,0
238613132,-0.020414907,0.027716009,0.0034010017,0.7046267,-0.0043459334,-0.0056842836,0.70954216,0.0,0.0,0.0,0.0,0
238645132,-0.017481271,0.03237127,0.0002648926,0.7046512,-0.004424477,-0.0056019365,0.7095181,0.0,0.0,0.0,0.0,0
238673132,-0.039447483,0.045955192,0.0032751167,0.7046396,-0.0044861925,-0.005627459,0.7095289,0.0,0.0,0.0,0.0,0
238705133,-0.01771,0.025495755,-0.00402541,0.70468616,-0.0046003475,-0.0055540125,0.7094826,0.0,0.0,0.0,0.0,0
238737133,0.026154898,-0.041762017,0.0006279396,0.7046825,-0.004549094,-0.0055894055,0.7094862,0.0,0.0,0.0,0.0,0
238769085,0.029271234,-0.032560803,0.010241621,0.70472825,-0.004580606,-0.0055276323,0.7094411,0.0,0.0,0.0,0.0,0
238801132,-0.018900618,0.040308323,-0.0068492237,0.70472,-0.004844288,-0.005429438,0.7094482,0.0,0.0,0.0,0.0,0
238833118,-0.045664225,0.04447603,-0.017439442,0.7048041,-0.005002609,-0.00539662,0.7093638,0.0,0.0,0.0,0.0,0
238865086,-0.0008856002,-0.035624575,0.023588296,0.704766,-0.005040187,-0.0054423236,0.70940113,0.0,0.0,0.0,0.0,0
238897132,0.053465486,-0.0681176,0.022636365,0.7048224,-0.00501274,-0.005432961,0.7093454,0.0,0.0,0.0,0.0,0
238925132,-0.0059467247,-0.07783542,0.03700803,0.70480573,-0.005160674,-0.0055095507,0.70936024,0.0,0.0,0.0,0.0,0
238957085,0.07261587,-0.04282327,0.0059865676,0.70485115,-0.005272227,-0.005534684,0.7093141,0.0,0.0,0.0,0.0,0
238989132,0.030084524,0.07909027,-0.051751986,0.7049104,-0.0054399814,-0.005475603,0.70925444,0.0,0.0,0.0,0.0,0
239021132,-0.10577983,0.038918834,-0.056719236,0.7049544,-0.0055959607,-0.00592844,0.70920587,0.0,0.0,0.0,0.0,0
239053884,-0.016272593,-0.11544913,0.059660036,0.70484066,-0.0053883037,-0.006282608,0.7093175,0.0,0.0,0.0,0.0,0
239085884,0.12064765,0.01523877,0.009242779,0.7048979,-0.0052959137,-0.0060665184,0.70926315,0.0,0.0,0.0,0.0,0
239117884,-0.042440258,0.111066334,-0.046254314,0.704941,-0.0054323953,-0.0061057494,0.709219,0.0,0.0,0.0,0.0,0
239145884,0.11829544,0.074673116,-0.03859199,0.7048967,-0.005180708,-0.006118409,0.7092647,0.0,0.0,0.0,0.0,0
239177884,-0.10565136,0.06096638,-0.038145367,0.704977,-0.005352296,-0.0062418473,0.7091826,0.0,0.0,0.0,0.0,0
239209884,-0.09471895,-0.08721916,0.037980415,0.7048412,-0.0051049846,-0.0064854315,0.70931715,0.0,0.0,0.0,0.0,0
239241884,0.14348613,-0.015497333,-0.009034082,0.7049754,-0.0048341304,-0.0060524098,0.70918953,0.0,0.0,0.0,0.0,0
239273884,0.03175848,0.059231635,-0.02696091,0.7049508,-0.004984692,-0.005872377,0.70921445,0.0,0.0,0.0,0.0,0
239305884,-0.15090175,0.011801975,0.0220883,0.70499116,-0.00512327,-0.0060945447,0.7091714,0.0,0.0,0.0,0.0,0
239337884,-0.06803967,-0.053039793,0.05150735,0.7049387,-0.0049898787,-0.0060846945,0.7092247,0.0,0.0,0.0,0.0,0
239369884,0.16358119,0.004645023,-0.060668863,0.7050934,-0.004861831,-0.0057697957,0.70907444,0.0,0.0,0.0,0.0,0
239397884,0.10166504,-0.046217676,-0.014964381,0.70503765,-0.0050673853,-0.0060223835,0.7091263,0.0,0.0,0.0,0.0,0
239429884,0.17024907,0.011040844,-0.053936865,0.70504135,-0.005103208,-0.0059616882,0.70912284,0.0,0.0,0.0,0.0,0
239461884,-0.13307104,0.041773595,0.047338612,0.70503205,-0.005580471,-0.0062440895,0.7091261,0.0,0.0,0.0,0.0,0
239493884,-0.10816779,-0.019028,0.026188295,0.7049193,-0.0057132104,-0.006442395,0.7092353,0.0,0.0,0.0,0.0,0
239525886,0.12559311,-0.029384408,-0.04923327,0.70506155,-0.0055077816,-0.0063189566,0.7090966,0.0,0.0,0.0,0.0,0
239557884,0.08253803,-0.0021876025,-0.030716198,0.7049999,-0.0055406066,-0.0063327895,0.70915747,0.0,0.0,0.0,0.0,0
239589884,-0.10679105,0.047387242,0.048324473,0.70499444,-0.005782825,-0.0063783075,0.7091606,0.0,0.0,0.0,0.0,0
239621885,-0.05764566,0.008684973,0.033261687,0.70500314,-0.0056490144,-0.0063064853,0.7091537,0.0,0.0,0.0,0.0,0
239649884,-0.12893027,0.058117654,0.05381504,0.70503134,-0.005647564,-0.006228803,0.70912635,0.0,0.0,0.0,0.0,0
239682684,0.076354384,-0.04748978,-0.029962609,0.70514685,-0.0054017743,-0.006083233,0.7090147,0.0,0.0,0.0,0.0,0
239714684,0.05725715,-0.04496818,-0.035170715,0.7051227,-0.0053306213,-0.0060697403,0.7090394,0.0,0.0,0.0,0.0,0
239746684,-0.07886204,0.05787195,0.062147237,0.7051168,-0.0055110557,-0.0060514654,0.70904404,0.0,0.0,0.0,0.0,0
239778684,-0.041398853,0.064094074,0.00344262,0.7051039,-0.005637101,-0.005900098,0.70905715,0.0,0.0,0.0,0.0,0
239810684,0.063436896,-0.058262106,-0.052723326,0.70525277,-0.005380339,-0.0059026526,0.70891106,0.0,0.0,0.0,0.0,0
239838684,0.010843969,0.03763569,-0.04187541,0.7051919,-0.0055154874,-0.005811212,0.70897126,0.0,0.0,0.0,0.0,0
239874684,-0.030338377,0.035910886,0.04792674,0.70518154,-0.0055978354,-0.0058199195,0.70898086,0.0,0.0,0.0,0.0,0
239902684,0.046947382,-0.09716379,0.069641106,0.7051673,-0.005424759,-0.0058694314,0.70899594,0.0,0.0,0.0,0.0,0
239934684,-0.05641154,0.121559,-0.026963376,0.7052291,-0.0056295707,-0.0057071783,0.7089342,0.0,0.0,0.0,0.0,0
239966684,-0.06878173,0.09929983,-0.0682906,0.705302,-0.0057560294,-0.0057159555,0.70886064,0.0,0.0,0.0,0.0,0
239998684,0.017417837,-0.11117172,0.019855408,0.70526785,-0.0055998145,-0.005840539,0.7088948,0.0,0.0,0.0,0.0,0
240030684,0.064132325,-0.059931196,0.043008756,0.70525277,-0.005482433,-0.005825765,0.7089109,0.0,0.0,0.0,0.0,0
240062684,-0.016352344,0.07498235,-0.025479447,0.70526344,-0.0057246727,-0.005650057,0.7088998,0.0,0.0,0.0,0.0,0
240090684,0.033408035,0.040832832,-0.012819223,0.7053106,-0.0056398264,-0.0056955526,0.70885324,0.0,0.0,0.0,0.0,0
240122684,-0.027139828,0.039192736,-0.0015119929,0.7052676,-0.0056553823,-0.005695849,0.70889586,0.0,0.0,0.0,0.0,0
240154687,-0.034263957,-0.027229412,0.0074619986,0.7053043,-0.005575386,-0.0057922844,0.70885915,0.0,0.0,0.0,0.0,0
240186684,0.02638426,-0.02128279,-0.0011233808,0.70529574,-0.0054936246,-0.0057794554,0.7088684,0.0,0.0,0.0,0.0,0
240218684,0.049345072,0.021782862,-0.02191532,0.7053274,-0.005490174,-0.005703625,0.70883757,0.0,0.0,0.0,0.0,0
240250684,-0.02126392,0.016851636,0.015438275,0.7053344,-0.0055511678,-0.005724791,0.7088299,0.0,0.0,0.0,0.0,0
240282684,-0.046108484,-0.029291745,0.009597313,0.70533895,-0.005571193,-0.0058393897,0.7088243,0.0,0.0,0.0,0.0,0
240311484,-0.04183525,0.0015016171,0.015937505,0.7053525,-0.0055426904,-0.005847627,0.70881104,0.0,0.0,0.0,0.0,0
240343484,-0.03283453,-0.016738903,0.0039892937,0.7053325,-0.0054683867,-0.0058733355,0.70883125,0.0,0.0,0.0,0.0,0
240375484,0.034707457,0.011911032,-0.01121196,0.7053951,-0.005437363,-0.0058004884,0.70876974,0.0,0.0,0.0,0.0,0
240407484,0.009799906,0.0064930134,0.0034349437,0.7053615,-0.0054280483,-0.005762254,0.70880365,0.0,0.0,0.0,0.0,0
240439484,-0.030502064,-0.009594448,0.010212574,0.70539385,-0.005430279,-0.005831634,0.7087708,0.0,0.0,0.0,0.0,0
240471484,-0.0018148161,-0.006352796,0.0060158297,0.7053769,-0.0054258043,-0.005796411,0.708788,0.0,0.0,0.0,0.0,0
240503484,0.031335082,-0.000568275,-0.027621461,0.705444,-0.005373391,-0.005755822,0.708722,0.0,0.0,0.0,0.0,0
240535484,0.013734626,0.009623257,0.0075070662,0.7054301,-0.0053414963,-0.0057283556,0.70873624,0.0,0.0,0.0,0.0,0
240563485,0.020881413,0.0023298296,-0.01952638,0.70543,-0.00534188,-0.0057245665,0.7087365,0.0,0.0,0.0,0.0,0
240595485,0.0056781447,0.0002775311,0.012618935,0.70547605,-0.0053329375,-0.005749333,0.7086904,0.0,0.0,0.0,0.0,0
240627484,-0.021603823,-0.007062592,0.007600166,0.70541877,-0.005285502,-0.0057614786,0.7087477,0.0,0.0,0.0,0.0,0
240659484,0.0044120415,-0.0046942104,-0.013736136,0.7055245,-0.005301379,-0.005740584,0.7086424,0.0,0.0,0.0,0.0,0
240691484,0.016942136,-0.0014743519,-0.011707156,0.70545936,-0.0052896645,-0.0057025338,0.70870775,0.0,0.0,0.0,0.0,0
240723484,0.005440453,0.005103815,5.286862e-05,0.70552945,-0.0052165645,-0.0056793983,0.70863867,0.0,0.0,0.0,0.0,0
240755484,-0.014493067,-0.0049659153,0.027061593,0.7054641,-0.005269731,-0.005697573,0.70870316,0.0,0.0,0.0,0.0,0
240783485,0.008417448,-0.004215302,-0.004086309,0.7055325,-0.005238825,-0.005671822,0.7086355,0.0,0.0,0.0,0.0,0
240815484,-0.018601507,-0.0054739807,0.019841138,0.70554453,-0.005213017,-0.005683402,0.70862365,0.0,0.0,0.0,0.0,0
240847484,-0.011625277,0.0031108963,-0.020711455,0.7055397,-0.005215666,-0.0056720246,0.7086286,0.0,0.0,0.0,0.0,0
240879484,0.012931614,-0.0011210953,-0.0045493864,0.705616,-0.0051928977,-0.0056315647,0.7085531,0.0,0.0,0.0,0.0,0
240911484,0.015777353,0.00042067072,0.004406905,0.7055322,-0.0051624295,-0.0056125573,0.7086369,0.0,0.0,0.0,0.0,0
240943484,-0.0061640227,-0.0029736457,0.008463894,0.70564234,-0.0051451446,-0.005641127,0.7085271,0.0,0.0,0.0,0.0,0
240976284,-0.0089228535,0.006845653,-0.0025113665,0.7055565,-0.00516199,-0.0056386334,0.7086125,0.0,0.0,0.0,0.0,0
241004284,-0.017235428,0.003306381,-0.012677165,0.70566136,-0.005142713,-0.005659069,0.708508,0.0,0.0,0.0,0.0,0
241036284,-0.00969111,0.006984813,0.00889478,0.7056182,-0.0051587555,-0.0056601213,0.7085509,0.0,0.0,0.0,0.0,0
241068284,0.009238875,-0.0012053975,-0.010404819,0.7056427,-0.005149659,-0.00563912,0.7085267,0.0,0.0,0.0,0.0,0
241100284,0.0034218803,-0.01171624,0.016667238,0.70566857,-0.0050672125,-0.0056587528,0.70850134,0.0,0.0,0.0,0.0,0
241132284,-0.009327254,-0.0013739878,-0.0075776107,0.705645,-0.005076358,-0.0056432625,0.70852494,0.0,0.0,0.0,0.0,0
241164284,-0.016907211,0.016111594,0.007887567,0.7057125,-0.0051083327,-0.005643619,0.70845747,0.0,0.0,0.0,0.0,0
241196284,0.003864877,-0.004130041,-0.0003258515,0.7056635,-0.005076565,-0.0055992682,0.7085069,0.0,0.0,0.0,0.0,0
241228284,0.035505317,-0.009655946,-0.004953921,0.70574635,-0.004999188,-0.005568265,0.7084251,0.0,0.0,0.0,0.0,0
241256284,0.013867964,-0.0064371563,0.007162174,0.7057083,-0.0050572637,-0.0055685937,0.7084626,0.0,0.0,0.0,0.0,0
241288284,0.03845782,-0.009711229,-0.015410662,0.705779,-0.00499571,-0.005560146,0.70839274,0.0,0.0,0.0,0.0,0
241320284,-0.006776466,-0.0014297756,-0.0026578498,0.70576507,-0.005019628,-0.005603177,0.7084061,0.0,0.0,0.0,0.0,0
241352284,-0.03924503,0.009252537,-0.0024514704,0.7057695,-0.0050857733,-0.005633776,0.70840096,0.0,0.0,0.0,0.0,0
241384284,-0.0064904243,0.0018484935,0.019767221,0.7058071,-0.005065856,-0.0056060455,0.7083639,0.0,0.0,0.0,0.0,0
241416284,0.040904664,-0.011091147,-0.008211703,0.7057681,-0.004973266,-0.005564199,0.7084037,0.0,0.0,0.0,0.0,0
241448284,0.0017601876,-0.010165019,-0.006394144,0.70585287,-0.004996945,-0.005557898,0.7083191,0.0,0.0,0.0,0.0,0
241480284,-0.035589997,0.013860041,0.004412179,0.705789,-0.0050592343,-0.00561141,0.70838183,0.0,0.0,0.0,0.0,0
241508284,-0.01629499,-0.0036328223,-0.011935603,0.7058696,-0.0049882634,-0.0055819154,0.70830226,0.0,0.0,0.0,0.0,0
241540284,-0.027557196,0.014211917,0.018692214,0.70580256,-0.005044828,-0.0056050736,0.70836854,0.0,0.0,0.0,0.0,0
241572284,0.004719669,-0.0023555378,-0.0044307155,0.7058654,-0.0050288243,-0.0055776876,0.70830625,0.0,0.0,0.0,0.0,0
241604284,0.04389018,-0.016920818,-0.005921001,0.70585346,-0.004945979,-0.005527159,0.7083191,0.0,0.0,0.0,0.0,0
241637132,-0.011074347,0.0007921272,-0.01202679,0.7059108,-0.0049394616,-0.0055655143,0.70826167,0.0,0.0,0.0,0.0,0
241669132,-0.04246918,0.018642332,0.019554889,0.70590556,-0.0049701496,-0.0055531645,0.7082668,0.0,0.0,0.0,0.0,0
241697086,-0.023862433,0.010183262,-0.004034781,0.70593166,-0.004853995,-0.005540966,0.70824176,0.0,0.0,0.0,0.0,0
241729132,-0.03141687,0.018086731,0.017999701,0.7059711,-0.004849,-0.0055309264,0.7082025,0.0,0.0,0.0,0.0,0
241761085,0.03945473,-0.008047062,-0.0104238335,0.70596075,-0.0047824294,-0.0054657278,0.70821375,0.0,0.0,0.0,0.0,0
241793132,0.011022719,-0.02874674,-0.010646186,0.7060441,-0.0046984446,-0.005601236,0.70813024,0.0,0.0,0.0,0.0,0
241825133,-0.03393686,-0.0005844075,0.0071946015,0.7059919,-0.004750451,-0.0056491257,0.70818144,0.0,0.0,0.0,0.0,0
241857132,-0.023147693,0.033102036,0.019340843,0.7060106,-0.0048232293,-0.0056945384,0.70816207,0.0,0.0,0.0,0.0,0
241889132,0.044178173,0.0017467913,-0.012474911,0.7060162,-0.0047824653,-0.0056638457,0.70815694,0.0,0.0,0.0,0.0,0
241921132,0.01614214,-0.017026024,-0.014404676,0.70605224,-0.0047577783,-0.005735094,0.70812064,0.0,0.0,0.0,0.0,0
241949132,0.06157439,-0.008771699,-0.02309836,0.70603335,-0.0048028235,-0.0057095718,0.7081393,0.0,0.0,0.0,0.0,0
241981083,0.010267315,-0.027783832,-0.0192411,0.7060657,-0.004781718,-0.0058240592,0.7081063,0.0,0.0,0.0,0.0,0
242013132,-0.03618955,-0.014848109,0.033060383,0.7059921,-0.0048984797,-0.005923857,0.70817804,0.0,0.0,0.0,0.0,0
242045132,-0.015845105,0.03630552,0.002887634,0.7060199,-0.0050644632,-0.0057948483,0.7081502,0.0,0.0,0.0,0.0,0
242077132,0.02884031,0.022521826,-0.0151997525,0.70602727,-0.0050927787,-0.005725858,0.7081433,0.0,0.0,0.0,0.0,0
242109084,0.024444219,-0.037847977,-0.017157901,0.70601207,-0.0050779292,-0.005733628,0.7081585,0.0,0.0,0.0,0.0,0
242141133,-0.0039197337,-0.028514342,0.006419233,0.70604485,-0.005071987,-0.005762244,0.70812553,0.0,0.0,0.0,0.0,0
242173085,-0.02914702,0.0399642,0.013289615,0.7060065,-0.0051668035,-0.0057013775,0.70816356,0.0,0.0,0.0,0.0,0
242201132,0.009003258,-0.015402902,0.0026894957,0.7060881,-0.005095865,-0.0057232664,0.7080826,0.0,0.0,0.0,0.0,0
242233133,-0.015986366,0.041802626,0.007846845,0.706013,-0.005184487,-0.0056043747,0.7081578,0.0,0.0,0.0,0.0,0
242265132,-0.0058508646,0.010093041,-0.0052681034,0.7061188,-0.005166078,-0.005631196,0.7080522,0.0,0.0,0.0,0.0,0
242298684,0.031530052,-0.03856779,-0.0037038827,0.7060723,-0.004991996,-0.005709016,0.70809925,0.0,0.0,0.0,0.0,0
242330684,0.009742351,0.027087424,-0.008302098,0.706151,-0.005009265,-0.005627458,0.7080212,0.0,0.0,0.0,0.0,0
242358684,0.04110451,-0.026663179,0.011404576,0.7061168,-0.0049213935,-0.005715234,0.7080553,0.0,0.0,0.0,0.0,0
242390684,0.014218815,0.0444504,-0.018441929,0.70616984,-0.005029669,-0.0056080753,0.70800245,0.0,0.0,0.0,0.0,0
242422685,-0.04651444,0.025640847,-0.009856424,0.70616186,-0.0050722184,-0.005656453,0.7080097,0.0,0.0,0.0,0.0,0
242454684,-0.037963495,-0.035684124,0.007385333,0.70617706,-0.004970449,-0.0057795243,0.7079943,0.0,0.0,0.0,0.0,0
242486684,0.057567343,-0.036372714,0.022620996,0.7061654,-0.0048462106,-0.005739319,0.70800716,0.0,0.0,0.0,0.0,0
242518684,0.038308866,0.034404047,-0.020048186,0.70619553,-0.004904305,-0.0055973553,0.70797783,0.0,0.0,0.0,0.0,0
242550684,-0.07005641,0.040850148,-0.022025634,0.7062416,-0.0050078225,-0.005665676,0.7079306,0.0,0.0,0.0,0.0,0
242582684,-0.05681447,-0.025230195,0.018630277,0.70619875,-0.0049567143,-0.0057701706,0.7079728,0.0,0.0,0.0,0.0,0
242610684,-0.08026105,0.023725815,-0.008876403,0.7062545,-0.004986868,-0.0056967707,0.70791763,0.0,0.0,0.0,0.0,0
242642684,-0.028379759,-0.036411077,0.024155702,0.70621103,-0.0048470395,-0.005779249,0.70796126,0.0,0.0,0.0,0.0,0
242674684,0.10201012,-0.031118905,-0.009499076,0.70625454,-0.0046864008,-0.005661504,0.70791984,0.0,0.0,0.0,0.0,0
242706689,0.024589464,0.029172774,-0.016438905,0.7062676,-0.004788713,-0.005601776,0.70790666,0.0,0.0,0.0,0.0,0
242738684,-0.111091666,0.047201015,0.010902812,0.70628196,-0.004972512,-0.0057076197,0.7078903,0.0,0.0,0.0,0.0,0
242771484,0.0056118816,-0.04080061,0.011644361,0.7062657,-0.0047694966,-0.0057562236,0.70790744,0.0,0.0,0.0,0.0,0
242803484,0.10583474,-0.05536484,-0.008599743,0.70632243,-0.0045598485,-0.0055655027,0.7078538,0.0,0.0,0.0,0.0,0
242831484,0.10946012,-0.0828889,-0.009209564,0.70635235,-0.0046113096,-0.0055641104,0.7078236,0.0,0.0,0.0,0.0,0
242863484,0.10459656,-0.01707419,-0.009671207,0.7063642,-0.0046159346,-0.00551203,0.70781213,0.0,0.0,0.0,0.0,0
242895484,-0.09248852,0.08732293,0.012595848,0.7063881,-0.0048711123,-0.0055257147,0.7077865,0.0,0.0,0.0,0.0,0
242927484,-0.074787356,-0.008657092,0.00078244274,0.7063881,-0.0048952852,-0.005625349,0.7077855,0.0,0.0,0.0,0.0,0
242959484,0.104410775,-0.09111493,-0.02199748,0.7064437,-0.00468059,-0.0055549564,0.70773196,0.0,0.0,0.0,0.0,0
242991484,0.08292293,-0.02146839,-0.012134348,0.7064211,-0.004725036,-0.0054979757,0.7077548,0.0,0.0,0.0,0.0,0
243023484,-0.06628648,0.0796229,0.008146962,0.70643306,-0.0049200794,-0.0054610106,0.7077418,0.0,0.0,0.0,0.0,0
243055485,-0.0814662,0.024729514,0.005718178,0.7064207,-0.0049720933,-0.0055226237,0.70775324,0.0,0.0,0.0,0.0,0
243083484,-0.10023137,0.08657546,-0.0029374072,0.7064266,-0.005020647,-0.0054896935,0.7077473,0.0,0.0,0.0,0.0,0
243115484,-0.05990602,0.0011952055,0.017292386,0.7064739,-0.0048769303,-0.0055443957,0.70770067,0.0,0.0,0.0,0.0,0
243147484,0.09722553,-0.09764802,-0.00707597,0.7064338,-0.0045870724,-0.005563771,0.70774245,0.0,0.0,0.0,0.0,0
243179484,0.08645855,-0.004481559,-0.015381918,0.7065257,-0.0046146456,-0.0054836906,0.7076512,0.0,0.0,0.0,0.0,0
243211484,-0.055739544,0.07856797,-0.002653788,0.70646083,-0.004835567,-0.005482379,0.70771444,0.0,0.0,0.0,0.0,0
243243484,-0.0669497,-0.014357127,0.020205524,0.7064967,-0.004806037,-0.0056021805,0.70767784,0.0,0.0,0.0,0.0,0
243275484,-0.014735085,-0.041568026,0.011253075,0.70644933,-0.004727561,-0.0056427396,0.7077254,0.0,0.0,0.0,0.0,0
243307484,0.060654223,0.016004128,-0.035550766,0.7065233,-0.004651643,-0.0055083623,0.7076531,0.0,0.0,0.0,0.0,0
243335484,0.037310738,-0.009737037,-0.008119469,0.7065033,-0.004662259,-0.005549838,0.7076728,0.0,0.0,0.0,0.0,0
243367484,0.035067003,0.017541023,-0.019258812,0.7064992,-0.0046592383,-0.0054619047,0.7076775,0.0,0.0,0.0,0.0,0
243399484,-0.03268371,0.0003444337,0.02820932,0.7065007,-0.004696853,-0.005524994,0.7076752,0.0,0.0,0.0,0.0,0
243432284,-0.018941186,-0.0173042,-0.0030751151,0.70650154,-0.00467284,-0.0055452664,0.7076744,0.0,0.0,0.0,0.0,0
243464284,0.046406884,0.0066832034,-0.017112944,0.70656294,-0.0045610927,-0.005425054,0.7076147,0.0,0.0,0.0,0.0,0
243496284,0.01068642,0.010440292,0.0037816127,0.70653635,-0.0045675887,-0.0053389394,0.70764196,0.0,0.0,0.0,0.0,0
243524284,0.038682207,0.009160985,-0.010615722,0.7065757,-0.0045313844,-0.0052819736,0.70760334,0.0,0.0,0.0,0.0,0
243556322,-0.002650749,0.009026893,0.01310522,0.7065514,-0.004532264,-0.005246423,0.70762783,0.0,0.0,0.0,0.0,0
243588284,-0.03907794,-0.00872016,0.012349875,0.7065557,-0.004572478,-0.005273871,0.707623,0.0,0.0,0.0,0.0,0
243620284,-0.021526076,-0.00290728,0.0021138177,0.7065621,-0.0045581986,-0.0052842475,0.7076167,0.0,0.0,0.0,0.0,0
243652284,0.028933998,0.0015782464,-0.019538438,0.70661044,-0.004479287,-0.0052011963,0.70756954,0.0,0.0,0.0,0.0,0
243684284,0.018558666,0.0037707533,0.0054981094,0.7065811,-0.0044680643,-0.0051999255,0.70759887,0.0,0.0,0.0,0.0,0
243716284,-0.008390797,-0.01006081,0.004360783,0.7066106,-0.004462907,-0.0052169245,0.7075693,0.0,0.0,0.0,0.0,0
243748284,-0.01677179,0.0056397747,0.0034294731,0.706611,-0.004487274,-0.005208128,0.70756894,0.0,0.0,0.0,0.0,0
243776284,-0.0046453094,-0.0040991292,0.0067501757,0.70659727,-0.004455981,-0.005202644,0.70758283,0.0,0.0,0.0,0.0,0
243808285,-0.014233006,0.011692056,-0.0041312925,0.70664257,-0.0044594435,-0.0051855976,0.70753765,0.0,0.0,0.0,0.0,0
243840284,0.003048623,0.009863198,-0.011614734,0.7066371,-0.004462894,-0.005187925,0.7075431,0.0,0.0,0.0,0.0,0
243872284,0.022272825,-0.010405446,-0.0022949972,0.7066676,-0.004402246,-0.0051692803,0.70751315,0.0,0.0,0.0,0.0,0
243904284,0.008737358,-0.011432581,0.0074197724,0.70663166,-0.0043762233,-0.005168564,0.7075492,0.0,0.0,0.0,0.0,0
